통계연월,통계시도명,통계시군구명,지원구분,지급건수,,통계연월,통계시도명,통계시군구명,지원구분,지급건수,,통계연월,통계시도명,통계시군구명,지원구분,지급건수,,통계연월,통계시도명,통계시군구명,지원구분,지급건수,,통계연월,통계시도명,통계시군구명,지원구분,지급건수
통합,충청북도,청주시,추가아동양육비,,,202503,충청북도,청주시,추가아동양육비,603,,202502,충청북도,청주시,생활보조금,1,,202412,경기도,남양주시,추가아동양육비,270,,202501,경기도,양평군,추가아동양육비,41
통합,충청북도,충주시,아동양육비,,,202503,충청북도,충주시,아동양육비,1218,,202502,충청북도,청주시,추가아동양육비,621,,202412,경기도,오산시,아동양육비,1067,,202501,충청북도,청주시,아동양육비,4492
통합,충청북도,충주시,추가아동양육비,,,202503,충청북도,충주시,추가아동양육비,153,,202502,충청북도,충주시,아동양육비,1208,,202412,경기도,오산시,추가아동양육비,160,,202501,충청북도,청주시,생활보조금,1
통합,충청북도,제천시,아동양육비,,,202503,충청북도,제천시,아동양육비,755,,202502,충청북도,충주시,추가아동양육비,155,,202412,경기도,시흥시,아동양육비,2397,,202501,충청북도,청주시,추가아동양육비,630
통합,충청북도,제천시,추가아동양육비,,,202503,충청북도,제천시,추가아동양육비,86,,202502,충청북도,제천시,아동양육비,757,,202412,경기도,시흥시,추가아동양육비,289,,202501,충청북도,충주시,아동양육비,1201
통합,충청북도,보은군,아동양육비,,,202503,충청북도,보은군,아동양육비,139,,202502,충청북도,제천시,추가아동양육비,89,,202412,경기도,군포시,아동양육비,1009,,202501,충청북도,충주시,추가아동양육비,154
통합,충청북도,보은군,추가아동양육비,,,202503,충청북도,보은군,추가아동양육비,12,,202502,충청북도,보은군,아동양육비,137,,202412,경기도,군포시,추가아동양육비,111,,202501,충청북도,제천시,아동양육비,756
통합,충청북도,옥천군,아동양육비,,,202503,충청북도,옥천군,아동양육비,267,,202502,충청북도,보은군,추가아동양육비,12,,202412,경기도,군포시,학용품비,15,,202501,충청북도,제천시,추가아동양육비,90
통합,충청북도,옥천군,추가아동양육비,,,202503,충청북도,옥천군,추가아동양육비,31,,202502,충청북도,옥천군,아동양육비,260,,202412,경기도,의왕시,아동양육비,298,,202501,충청북도,보은군,아동양육비,137
통합,충청북도,영동군,아동양육비,,,202503,충청북도,영동군,아동양육비,175,,202502,충청북도,옥천군,추가아동양육비,31,,202412,경기도,의왕시,추가아동양육비,41,,202501,충청북도,보은군,추가아동양육비,12
통합,충청북도,영동군,추가아동양육비,,,202503,충청북도,영동군,추가아동양육비,22,,202502,충청북도,영동군,아동양육비,175,,202412,경기도,하남시,아동양육비,727,,202501,충청북도,옥천군,아동양육비,257
통합,충청북도,증평군,아동양육비,,,202503,충청북도,증평군,아동양육비,269,,202502,충청북도,영동군,추가아동양육비,22,,202412,경기도,하남시,추가아동양육비,85,,202501,충청북도,옥천군,추가아동양육비,30
통합,충청북도,증평군,추가아동양육비,,,202503,충청북도,증평군,추가아동양육비,37,,202502,충청북도,증평군,아동양육비,266,,202412,경기도,용인시,아동양육비,2193,,202501,충청북도,영동군,아동양육비,173
통합,충청북도,진천군,아동양육비,,,202503,충청북도,진천군,아동양육비,474,,202502,충청북도,증평군,추가아동양육비,36,,202412,경기도,용인시,생활보조금,3,,202501,충청북도,영동군,추가아동양육비,23
통합,충청북도,진천군,추가아동양육비,,,202503,충청북도,진천군,추가아동양육비,55,,202502,충청북도,진천군,아동양육비,456,,202412,경기도,용인시,추가아동양육비,243,,202501,충청북도,증평군,아동양육비,265
통합,충청북도,괴산군,아동양육비,,,202503,충청북도,괴산군,아동양육비,125,,202502,충청북도,진천군,추가아동양육비,52,,202412,경기도,용인시,학용품비,18,,202501,충청북도,증평군,추가아동양육비,36
통합,충청북도,괴산군,추가아동양육비,,,202503,충청북도,괴산군,추가아동양육비,10,,202502,충청북도,괴산군,아동양육비,126,,202412,경기도,파주시,아동양육비,2829,,202501,충청북도,진천군,아동양육비,447
통합,충청북도,음성군,아동양육비,,,202503,충청북도,음성군,아동양육비,440,,202502,충청북도,괴산군,추가아동양육비,10,,202412,경기도,파주시,추가아동양육비,286,,202501,충청북도,진천군,추가아동양육비,46
통합,충청북도,음성군,추가아동양육비,,,202503,충청북도,음성군,추가아동양육비,72,,202502,충청북도,음성군,아동양육비,438,,202412,경기도,파주시,학용품비,6,,202501,충청북도,괴산군,아동양육비,126
통합,충청북도,단양군,아동양육비,,,202503,충청북도,단양군,아동양육비,101,,202502,충청북도,음성군,추가아동양육비,75,,202412,경기도,이천시,아동양육비,971,,202501,충청북도,괴산군,추가아동양육비,10
통합,충청북도,단양군,추가아동양육비,,,202503,충청북도,단양군,추가아동양육비,7,,202502,충청북도,단양군,아동양육비,100,,202412,경기도,이천시,추가아동양육비,113,,202501,충청북도,음성군,아동양육비,428
통합,충청남도,천안시,아동양육비,,,202503,충청남도,천안시,아동양육비,2874,,202502,충청북도,단양군,추가아동양육비,7,,202412,경기도,이천시,학용품비,26,,202501,충청북도,음성군,추가아동양육비,76
통합,충청남도,천안시,생활보조금,,,202503,충청남도,천안시,생활보조금,1,,202502,충청남도,천안시,아동양육비,2832,,202412,경기도,안성시,아동양육비,911,,202501,충청북도,단양군,아동양육비,104
통합,충청남도,천안시,추가아동양육비,,,202503,충청남도,천안시,추가아동양육비,427,,202502,충청남도,천안시,생활보조금,1,,202412,경기도,안성시,추가아동양육비,132,,202501,충청북도,단양군,추가아동양육비,9
통합,충청남도,공주시,아동양육비,,,202503,충청남도,공주시,아동양육비,531,,202502,충청남도,천안시,추가아동양육비,416,,202412,경기도,안성시,학용품비,9,,202501,충청남도,천안시,아동양육비,2811
통합,충청남도,공주시,추가아동양육비,,,202503,충청남도,공주시,추가아동양육비,59,,202502,충청남도,공주시,아동양육비,527,,202412,경기도,김포시,아동양육비,1665,,202501,충청남도,천안시,생활보조금,1
통합,충청남도,보령시,아동양육비,,,202503,충청남도,보령시,아동양육비,549,,202502,충청남도,공주시,추가아동양육비,60,,202412,경기도,김포시,추가아동양육비,168,,202501,충청남도,천안시,추가아동양육비,425
통합,충청남도,보령시,추가아동양육비,,,202503,충청남도,보령시,추가아동양육비,59,,202502,충청남도,보령시,아동양육비,565,,202412,경기도,김포시,학용품비,17,,202501,충청남도,공주시,아동양육비,525
통합,충청남도,아산시,아동양육비,,,202503,충청남도,아산시,아동양육비,1717,,202502,충청남도,보령시,추가아동양육비,63,,202412,경기도,화성시,아동양육비,2461,,202501,충청남도,공주시,추가아동양육비,62
통합,충청남도,아산시,추가아동양육비,,,202503,충청남도,아산시,추가아동양육비,238,,202502,충청남도,아산시,아동양육비,1701,,202412,경기도,화성시,추가아동양육비,282,,202501,충청남도,보령시,아동양육비,573
통합,충청남도,서산시,아동양육비,,,202503,충청남도,서산시,아동양육비,710,,202502,충청남도,아산시,추가아동양육비,243,,202412,경기도,화성시,학용품비,21,,202501,충청남도,보령시,추가아동양육비,67
통합,충청남도,서산시,추가아동양육비,,,202503,충청남도,서산시,추가아동양육비,96,,202502,충청남도,서산시,아동양육비,700,,202412,경기도,광주시,아동양육비,1661,,202501,충청남도,아산시,아동양육비,1696
통합,충청남도,논산시,아동양육비,,,202503,충청남도,논산시,아동양육비,776,,202502,충청남도,서산시,추가아동양육비,95,,202412,경기도,광주시,추가아동양육비,207,,202501,충청남도,아산시,추가아동양육비,244
통합,충청남도,논산시,추가아동양육비,,,202503,충청남도,논산시,추가아동양육비,133,,202502,충청남도,논산시,아동양육비,762,,202412,경기도,양주시,아동양육비,2033,,202501,충청남도,서산시,아동양육비,697
통합,충청남도,계룡시,아동양육비,,,202503,충청남도,계룡시,아동양육비,191,,202502,충청남도,논산시,추가아동양육비,130,,202412,경기도,양주시,추가아동양육비,278,,202501,충청남도,서산시,추가아동양육비,98
통합,충청남도,계룡시,생활보조금,,,202503,충청남도,계룡시,생활보조금,1,,202502,충청남도,계룡시,아동양육비,186,,202412,경기도,포천시,아동양육비,925,,202501,충청남도,논산시,아동양육비,759
통합,충청남도,계룡시,추가아동양육비,,,202503,충청남도,계룡시,추가아동양육비,17,,202502,충청남도,계룡시,생활보조금,1,,202412,경기도,포천시,추가아동양육비,97,,202501,충청남도,논산시,추가아동양육비,128
통합,충청남도,당진시,아동양육비,,,202503,충청남도,당진시,아동양육비,791,,202502,충청남도,계룡시,추가아동양육비,20,,202412,경기도,포천시,학용품비,1,,202501,충청남도,계룡시,아동양육비,189
통합,충청남도,당진시,추가아동양육비,,,202503,충청남도,당진시,추가아동양육비,81,,202502,충청남도,당진시,아동양육비,792,,202412,경기도,여주시,아동양육비,711,,202501,충청남도,계룡시,생활보조금,1
통합,충청남도,금산군,아동양육비,,,202503,충청남도,금산군,아동양육비,249,,202502,충청남도,당진시,추가아동양육비,84,,202412,경기도,여주시,생활보조금,2,,202501,충청남도,계룡시,추가아동양육비,18
통합,충청남도,금산군,추가아동양육비,,,202503,충청남도,금산군,추가아동양육비,12,,202502,충청남도,금산군,아동양육비,249,,202412,경기도,여주시,추가아동양육비,78,,202501,충청남도,당진시,아동양육비,781
통합,충청남도,부여군,아동양육비,,,202503,충청남도,부여군,아동양육비,302,,202502,충청남도,금산군,추가아동양육비,10,,202412,경기도,여주시,학용품비,12,,202501,충청남도,당진시,추가아동양육비,85
통합,충청남도,부여군,추가아동양육비,,,202503,충청남도,부여군,추가아동양육비,31,,202502,충청남도,부여군,아동양육비,295,,202412,경기도,연천군,아동양육비,228,,202501,충청남도,금산군,아동양육비,246
통합,충청남도,서천군,아동양육비,,,202503,충청남도,서천군,아동양육비,202,,202502,충청남도,부여군,추가아동양육비,28,,202412,경기도,연천군,추가아동양육비,34,,202501,충청남도,금산군,추가아동양육비,10
통합,충청남도,서천군,생활보조금,,,202503,충청남도,서천군,생활보조금,2,,202502,충청남도,서천군,아동양육비,195,,202412,경기도,가평군,아동양육비,280,,202501,충청남도,부여군,아동양육비,288
통합,충청남도,서천군,추가아동양육비,,,202503,충청남도,서천군,추가아동양육비,13,,202502,충청남도,서천군,생활보조금,2,,202412,경기도,가평군,추가아동양육비,17,,202501,충청남도,부여군,추가아동양육비,28
통합,충청남도,청양군,아동양육비,,,202503,충청남도,청양군,아동양육비,141,,202502,충청남도,서천군,추가아동양육비,13,,202412,경기도,양평군,아동양육비,533,,202501,충청남도,서천군,아동양육비,196
통합,충청남도,청양군,추가아동양육비,,,202503,충청남도,청양군,추가아동양육비,27,,202502,충청남도,청양군,아동양육비,140,,202412,경기도,양평군,추가아동양육비,43,,202501,충청남도,서천군,생활보조금,2
통합,충청남도,홍성군,아동양육비,,,202503,충청남도,홍성군,아동양육비,464,,202502,충청남도,청양군,추가아동양육비,27,,202412,충청북도,청주시,아동양육비,4821,,202501,충청남도,서천군,추가아동양육비,17
통합,충청남도,홍성군,추가아동양육비,,,202503,충청남도,홍성군,추가아동양육비,63,,202502,충청남도,홍성군,아동양육비,447,,202412,충청북도,청주시,생활보조금,2,,202501,충청남도,청양군,아동양육비,135
통합,충청남도,예산군,아동양육비,,,202503,충청남도,예산군,아동양육비,266,,202502,충청남도,홍성군,추가아동양육비,57,,202412,충청북도,청주시,추가아동양육비,631,,202501,충청남도,청양군,추가아동양육비,26
통합,충청남도,예산군,추가아동양육비,,,202503,충청남도,예산군,추가아동양육비,34,,202502,충청남도,예산군,아동양육비,271,,202412,충청북도,청주시,학용품비,44,,202501,충청남도,홍성군,아동양육비,438
통합,충청남도,태안군,아동양육비,,,202503,충청남도,태안군,아동양육비,263,,202502,충청남도,예산군,추가아동양육비,32,,202412,충청북도,충주시,아동양육비,1332,,202501,충청남도,홍성군,추가아동양육비,55
통합,충청남도,태안군,추가아동양육비,,,202503,충청남도,태안군,추가아동양육비,21,,202502,충청남도,태안군,아동양육비,264,,202412,충청북도,충주시,추가아동양육비,158,,202501,충청남도,예산군,아동양육비,264
통합,전라남도,목포시,아동양육비,,,202503,전라남도,목포시,아동양육비,2265,,202502,충청남도,태안군,추가아동양육비,21,,202412,충청북도,충주시,학용품비,13,,202501,충청남도,예산군,추가아동양육비,34
통합,전라남도,목포시,생활보조금,,,202503,전라남도,목포시,생활보조금,6,,202502,전라남도,목포시,아동양육비,2228,,202412,충청북도,제천시,아동양육비,816,,202501,충청남도,태안군,아동양육비,273
통합,전라남도,목포시,추가아동양육비,,,202503,전라남도,목포시,추가아동양육비,274,,202502,전라남도,목포시,생활보조금,6,,202412,충청북도,제천시,추가아동양육비,87,,202501,충청남도,태안군,추가아동양육비,21
통합,전라남도,여수시,아동양육비,,,202503,전라남도,여수시,아동양육비,1347,,202502,전라남도,목포시,추가아동양육비,267,,202412,충청북도,보은군,아동양육비,154,,202501,전라남도,목포시,아동양육비,2200
통합,전라남도,여수시,추가아동양육비,,,202503,전라남도,여수시,추가아동양육비,165,,202502,전라남도,여수시,아동양육비,1341,,202412,충청북도,보은군,추가아동양육비,12,,202501,전라남도,목포시,생활보조금,6
통합,전라남도,순천시,아동양육비,,,202503,전라남도,순천시,아동양육비,1164,,202502,전라남도,여수시,추가아동양육비,164,,202412,충청북도,옥천군,아동양육비,279,,202501,전라남도,목포시,추가아동양육비,272
통합,전라남도,순천시,추가아동양육비,,,202503,전라남도,순천시,추가아동양육비,126,,202502,전라남도,순천시,아동양육비,1164,,202412,충청북도,옥천군,추가아동양육비,31,,202501,전라남도,여수시,아동양육비,1326
통합,전라남도,나주시,아동양육비,,,202503,전라남도,나주시,아동양육비,760,,202502,전라남도,순천시,추가아동양육비,126,,202412,충청북도,옥천군,학용품비,1,,202501,전라남도,여수시,추가아동양육비,165
통합,전라남도,나주시,추가아동양육비,,,202503,전라남도,나주시,추가아동양육비,98,,202502,전라남도,나주시,아동양육비,751,,202412,충청북도,영동군,아동양육비,189,,202501,전라남도,순천시,아동양육비,1148
통합,전라남도,광양시,아동양육비,,,202503,전라남도,광양시,아동양육비,924,,202502,전라남도,나주시,추가아동양육비,94,,202412,충청북도,영동군,추가아동양육비,23,,202501,전라남도,순천시,추가아동양육비,133
통합,전라남도,광양시,추가아동양육비,,,202503,전라남도,광양시,추가아동양육비,122,,202502,전라남도,광양시,아동양육비,922,,202412,충청북도,증평군,아동양육비,288,,202501,전라남도,나주시,아동양육비,744
통합,전라남도,담양군,아동양육비,,,202503,전라남도,담양군,아동양육비,159,,202502,전라남도,광양시,추가아동양육비,121,,202412,충청북도,증평군,추가아동양육비,36,,202501,전라남도,나주시,추가아동양육비,91
통합,전라남도,담양군,추가아동양육비,,,202503,전라남도,담양군,추가아동양육비,16,,202502,전라남도,담양군,아동양육비,159,,202412,충청북도,진천군,아동양육비,475,,202501,전라남도,광양시,아동양육비,916
통합,전라남도,곡성군,아동양육비,,,202503,전라남도,곡성군,아동양육비,76,,202502,전라남도,담양군,추가아동양육비,16,,202412,충청북도,진천군,추가아동양육비,48,,202501,전라남도,광양시,추가아동양육비,120
통합,전라남도,곡성군,추가아동양육비,,,202503,전라남도,곡성군,추가아동양육비,7,,202502,전라남도,곡성군,아동양육비,77,,202412,충청북도,괴산군,아동양육비,138,,202501,전라남도,담양군,아동양육비,160
통합,전라남도,구례군,아동양육비,,,202503,전라남도,구례군,아동양육비,104,,202502,전라남도,곡성군,추가아동양육비,9,,202412,충청북도,괴산군,추가아동양육비,6,,202501,전라남도,담양군,추가아동양육비,16
통합,전라남도,구례군,추가아동양육비,,,202503,전라남도,구례군,추가아동양육비,13,,202502,전라남도,구례군,아동양육비,102,,202412,충청북도,음성군,아동양육비,446,,202501,전라남도,곡성군,아동양육비,73
통합,전라남도,고흥군,아동양육비,,,202503,전라남도,고흥군,아동양육비,228,,202502,전라남도,구례군,추가아동양육비,13,,202412,충청북도,음성군,추가아동양육비,72,,202501,전라남도,곡성군,추가아동양육비,7
통합,전라남도,고흥군,추가아동양육비,,,202503,전라남도,고흥군,추가아동양육비,23,,202502,전라남도,고흥군,아동양육비,226,,202412,충청북도,단양군,아동양육비,112,,202501,전라남도,구례군,아동양육비,101
통합,전라남도,보성군,아동양육비,,,202503,전라남도,보성군,아동양육비,146,,202502,전라남도,고흥군,추가아동양육비,23,,202412,충청북도,단양군,추가아동양육비,9,,202501,전라남도,구례군,추가아동양육비,10
통합,전라남도,보성군,추가아동양육비,,,202503,전라남도,보성군,추가아동양육비,15,,202502,전라남도,보성군,아동양육비,142,,202412,충청남도,천안시,아동양육비,3008,,202501,전라남도,고흥군,아동양육비,252
통합,전라남도,화순군,아동양육비,,,202503,전라남도,화순군,아동양육비,317,,202502,전라남도,보성군,추가아동양육비,14,,202412,충청남도,천안시,생활보조금,1,,202501,전라남도,고흥군,추가아동양육비,26
통합,전라남도,화순군,추가아동양육비,,,202503,전라남도,화순군,추가아동양육비,41,,202502,전라남도,화순군,아동양육비,310,,202412,충청남도,천안시,추가아동양육비,442,,202501,전라남도,보성군,아동양육비,142
통합,전라남도,장흥군,아동양육비,,,202503,전라남도,장흥군,아동양육비,188,,202502,전라남도,화순군,추가아동양육비,43,,202412,충청남도,천안시,학용품비,17,,202501,전라남도,보성군,추가아동양육비,14
통합,전라남도,장흥군,추가아동양육비,,,202503,전라남도,장흥군,추가아동양육비,19,,202502,전라남도,장흥군,아동양육비,198,,202412,충청남도,공주시,아동양육비,573,,202501,전라남도,화순군,아동양육비,303
통합,전라남도,강진군,아동양육비,,,202503,전라남도,강진군,아동양육비,167,,202502,전라남도,장흥군,추가아동양육비,18,,202412,충청남도,공주시,추가아동양육비,59,,202501,전라남도,화순군,추가아동양육비,38
통합,전라남도,강진군,추가아동양육비,,,202503,전라남도,강진군,추가아동양육비,19,,202502,전라남도,강진군,아동양육비,165,,202412,충청남도,보령시,아동양육비,628,,202501,전라남도,장흥군,아동양육비,194
통합,전라남도,해남군,아동양육비,,,202503,전라남도,해남군,아동양육비,282,,202502,전라남도,강진군,추가아동양육비,22,,202412,충청남도,보령시,추가아동양육비,65,,202501,전라남도,장흥군,추가아동양육비,21
통합,전라남도,해남군,추가아동양육비,,,202503,전라남도,해남군,추가아동양육비,33,,202502,전라남도,해남군,아동양육비,282,,202412,충청남도,아산시,아동양육비,1779,,202501,전라남도,강진군,아동양육비,168
통합,전라남도,영암군,아동양육비,,,202503,전라남도,영암군,아동양육비,255,,202502,전라남도,해남군,추가아동양육비,33,,202412,충청남도,아산시,추가아동양육비,233,,202501,전라남도,강진군,추가아동양육비,25
통합,전라남도,영암군,추가아동양육비,,,202503,전라남도,영암군,추가아동양육비,24,,202502,전라남도,영암군,아동양육비,258,,202412,충청남도,서산시,아동양육비,755,,202501,전라남도,해남군,아동양육비,307
통합,전라남도,무안군,아동양육비,,,202503,전라남도,무안군,아동양육비,460,,202502,전라남도,영암군,추가아동양육비,26,,202412,충청남도,서산시,추가아동양육비,98,,202501,전라남도,해남군,추가아동양육비,32
통합,전라남도,무안군,추가아동양육비,,,202503,전라남도,무안군,추가아동양육비,41,,202502,전라남도,무안군,아동양육비,454,,202412,충청남도,논산시,아동양육비,841,,202501,전라남도,영암군,아동양육비,262
통합,전라남도,함평군,아동양육비,,,202503,전라남도,함평군,아동양육비,96,,202502,전라남도,무안군,추가아동양육비,42,,202412,충청남도,논산시,추가아동양육비,125,,202501,전라남도,영암군,추가아동양육비,32
통합,전라남도,함평군,추가아동양육비,,,202503,전라남도,함평군,추가아동양육비,14,,202502,전라남도,함평군,아동양육비,97,,202412,충청남도,계룡시,아동양육비,199,,202501,전라남도,무안군,아동양육비,446
통합,전라남도,영광군,아동양육비,,,202503,전라남도,영광군,아동양육비,245,,202502,전라남도,함평군,추가아동양육비,16,,202412,충청남도,계룡시,생활보조금,1,,202501,전라남도,무안군,추가아동양육비,38
통합,전라남도,영광군,추가아동양육비,,,202503,전라남도,영광군,추가아동양육비,20,,202502,전라남도,영광군,아동양육비,243,,202412,충청남도,계룡시,추가아동양육비,20,,202501,전라남도,함평군,아동양육비,96
통합,전라남도,장성군,아동양육비,,,202503,전라남도,장성군,아동양육비,183,,202502,전라남도,영광군,추가아동양육비,20,,202412,충청남도,당진시,아동양육비,852,,202501,전라남도,함평군,추가아동양육비,15
통합,전라남도,장성군,추가아동양육비,,,202503,전라남도,장성군,추가아동양육비,14,,202502,전라남도,장성군,아동양육비,181,,202412,충청남도,당진시,추가아동양육비,88,,202501,전라남도,영광군,아동양육비,244
통합,전라남도,완도군,아동양육비,,,202503,전라남도,완도군,아동양육비,206,,202502,전라남도,장성군,추가아동양육비,14,,202412,충청남도,금산군,아동양육비,275,,202501,전라남도,영광군,추가아동양육비,20
통합,전라남도,완도군,추가아동양육비,,,202503,전라남도,완도군,추가아동양육비,15,,202502,전라남도,완도군,아동양육비,200,,202412,충청남도,금산군,추가아동양육비,14,,202501,전라남도,장성군,아동양육비,178
통합,전라남도,진도군,아동양육비,,,202503,전라남도,진도군,아동양육비,161,,202502,전라남도,완도군,추가아동양육비,13,,202412,충청남도,부여군,아동양육비,321,,202501,전라남도,장성군,추가아동양육비,12
통합,전라남도,진도군,추가아동양육비,,,202503,전라남도,진도군,추가아동양육비,8,,202502,전라남도,진도군,아동양육비,160,,202412,충청남도,부여군,추가아동양육비,30,,202501,전라남도,완도군,아동양육비,214
통합,전라남도,신안군,아동양육비,,,202503,전라남도,신안군,아동양육비,124,,202502,전라남도,진도군,추가아동양육비,8,,202412,충청남도,서천군,아동양육비,211,,202501,전라남도,완도군,추가아동양육비,20
통합,전라남도,신안군,추가아동양육비,,,202503,전라남도,신안군,추가아동양육비,6,,202502,전라남도,신안군,아동양육비,127,,202412,충청남도,서천군,생활보조금,2,,202501,전라남도,진도군,아동양육비,154
통합,경상북도,포항시,아동양육비,,,202503,경상북도,포항시,아동양육비,3229,,202502,전라남도,신안군,추가아동양육비,7,,202412,충청남도,서천군,추가아동양육비,17,,202501,전라남도,진도군,추가아동양육비,7
통합,경상북도,포항시,추가아동양육비,,,202503,경상북도,포항시,추가아동양육비,345,,202502,경상북도,포항시,아동양육비,3206,,202412,충청남도,청양군,아동양육비,148,,202501,전라남도,신안군,아동양육비,118
통합,경상북도,경주시,아동양육비,,,202503,경상북도,경주시,아동양육비,1193,,202502,경상북도,포항시,추가아동양육비,348,,202412,충청남도,청양군,추가아동양육비,26,,202501,전라남도,신안군,추가아동양육비,5
통합,경상북도,경주시,생활보조금,,,202503,경상북도,경주시,생활보조금,1,,202502,경상북도,경주시,아동양육비,1193,,202412,충청남도,청양군,학용품비,10,,202501,경상북도,포항시,아동양육비,3216
통합,경상북도,경주시,추가아동양육비,,,202503,경상북도,경주시,추가아동양육비,147,,202502,경상북도,경주시,생활보조금,1,,202412,충청남도,홍성군,아동양육비,465,,202501,경상북도,포항시,추가아동양육비,344
통합,경상북도,김천시,아동양육비,,,202503,경상북도,김천시,아동양육비,683,,202502,경상북도,경주시,추가아동양육비,147,,202412,충청남도,홍성군,추가아동양육비,55,,202501,경상북도,경주시,아동양육비,1192
통합,경상북도,김천시,추가아동양육비,,,202503,경상북도,김천시,추가아동양육비,74,,202502,경상북도,김천시,아동양육비,677,,202412,충청남도,예산군,아동양육비,288,,202501,경상북도,경주시,생활보조금,1
통합,경상북도,안동시,아동양육비,,,202503,경상북도,안동시,아동양육비,751,,202502,경상북도,김천시,추가아동양육비,75,,202412,충청남도,예산군,추가아동양육비,36,,202501,경상북도,경주시,추가아동양육비,145
통합,경상북도,안동시,생활보조금,,,202503,경상북도,안동시,생활보조금,2,,202502,경상북도,안동시,아동양육비,742,,202412,충청남도,예산군,학용품비,1,,202501,경상북도,김천시,아동양육비,673
통합,경상북도,안동시,추가아동양육비,,,202503,경상북도,안동시,추가아동양육비,70,,202502,경상북도,안동시,생활보조금,2,,202412,충청남도,태안군,아동양육비,284,,202501,경상북도,김천시,추가아동양육비,73
통합,경상북도,구미시,아동양육비,,,202503,경상북도,구미시,아동양육비,2148,,202502,경상북도,안동시,추가아동양육비,67,,202412,충청남도,태안군,추가아동양육비,23,,202501,경상북도,안동시,아동양육비,742
통합,경상북도,구미시,추가아동양육비,,,202503,경상북도,구미시,추가아동양육비,295,,202502,경상북도,구미시,아동양육비,2142,,202412,전라남도,목포시,아동양육비,2384,,202501,경상북도,안동시,생활보조금,2
통합,경상북도,영주시,아동양육비,,,202503,경상북도,영주시,아동양육비,510,,202502,경상북도,구미시,추가아동양육비,302,,202412,전라남도,목포시,생활보조금,6,,202501,경상북도,안동시,추가아동양육비,65
통합,경상북도,영주시,추가아동양육비,,,202503,경상북도,영주시,추가아동양육비,50,,202502,경상북도,영주시,아동양육비,509,,202412,전라남도,목포시,추가아동양육비,281,,202501,경상북도,구미시,아동양육비,2125
통합,경상북도,영천시,아동양육비,,,202503,경상북도,영천시,아동양육비,569,,202502,경상북도,영주시,추가아동양육비,50,,202412,전라남도,목포시,학용품비,15,,202501,경상북도,구미시,추가아동양육비,306
통합,경상북도,영천시,추가아동양육비,,,202503,경상북도,영천시,추가아동양육비,55,,202502,경상북도,영천시,아동양육비,573,,202412,전라남도,여수시,아동양육비,1419,,202501,경상북도,영주시,아동양육비,501
통합,경상북도,상주시,아동양육비,,,202503,경상북도,상주시,아동양육비,351,,202502,경상북도,영천시,추가아동양육비,57,,202412,전라남도,여수시,추가아동양육비,166,,202501,경상북도,영주시,추가아동양육비,51
통합,경상북도,상주시,추가아동양육비,,,202503,경상북도,상주시,추가아동양육비,36,,202502,경상북도,상주시,아동양육비,346,,202412,전라남도,여수시,학용품비,7,,202501,경상북도,영천시,아동양육비,568
통합,경상북도,문경시,아동양육비,,,202503,경상북도,문경시,아동양육비,238,,202502,경상북도,상주시,추가아동양육비,35,,202412,전라남도,순천시,아동양육비,1219,,202501,경상북도,영천시,추가아동양육비,54
통합,경상북도,문경시,추가아동양육비,,,202503,경상북도,문경시,추가아동양육비,19,,202502,경상북도,문경시,아동양육비,259,,202412,전라남도,순천시,추가아동양육비,132,,202501,경상북도,상주시,아동양육비,345
통합,경상북도,경산시,아동양육비,,,202503,경상북도,경산시,아동양육비,1501,,202502,경상북도,문경시,추가아동양육비,21,,202412,전라남도,순천시,학용품비,4,,202501,경상북도,상주시,추가아동양육비,35
통합,경상북도,경산시,추가아동양육비,,,202503,경상북도,경산시,추가아동양육비,160,,202502,경상북도,경산시,아동양육비,1497,,202412,전라남도,나주시,아동양육비,797,,202501,경상북도,문경시,아동양육비,246
통합,경상북도,의성군,아동양육비,,,202503,경상북도,의성군,아동양육비,151,,202502,경상북도,경산시,추가아동양육비,161,,202412,전라남도,나주시,추가아동양육비,91,,202501,경상북도,문경시,추가아동양육비,21
통합,경상북도,의성군,추가아동양육비,,,202503,경상북도,의성군,추가아동양육비,13,,202502,경상북도,의성군,아동양육비,153,,202412,전라남도,나주시,학용품비,21,,202501,경상북도,경산시,아동양육비,1488
통합,경상북도,청송군,아동양육비,,,202503,경상북도,청송군,아동양육비,58,,202502,경상북도,의성군,추가아동양육비,13,,202412,전라남도,광양시,아동양육비,978,,202501,경상북도,경산시,추가아동양육비,161
통합,경상북도,청송군,추가아동양육비,,,202503,경상북도,청송군,추가아동양육비,5,,202502,경상북도,청송군,아동양육비,63,,202412,전라남도,광양시,추가아동양육비,123,,202501,경상북도,의성군,아동양육비,149
통합,경상북도,영양군,아동양육비,,,202503,경상북도,영양군,아동양육비,58,,202502,경상북도,청송군,추가아동양육비,6,,202412,전라남도,광양시,학용품비,15,,202501,경상북도,의성군,추가아동양육비,14
통합,경상북도,영양군,추가아동양육비,,,202503,경상북도,영양군,추가아동양육비,4,,202502,경상북도,영양군,아동양육비,59,,202412,전라남도,담양군,아동양육비,169,,202501,경상북도,청송군,아동양육비,62
통합,경상북도,영덕군,아동양육비,,,202503,경상북도,영덕군,아동양육비,176,,202502,경상북도,영양군,추가아동양육비,4,,202412,전라남도,담양군,추가아동양육비,18,,202501,경상북도,청송군,추가아동양육비,6
